,codigo_municipio,ano,dado_identificador,valor,tipo_dado
25067,3527900,2015,PIB TOTAL,77925000.0,float
25074,3528007,2015,PIB TOTAL,560263000.0,float
25081,3528106,2015,PIB TOTAL,132269000.0,float
25088,3528205,2015,PIB TOTAL,62087000.0,float
25095,3528304,2015,PIB TOTAL,67488000.0,float
25102,3528403,2015,PIB TOTAL,1629288000.0,float
25109,3528502,2015,PIB TOTAL,1549305000.0,float
25116,3528601,2015,PIB TOTAL,154454000.0,float
25123,3528700,2015,PIB TOTAL,121003000.0,float
25130,3528809,2015,PIB TOTAL,452594000.0,float
25137,3528858,2015,PIB TOTAL,368912000.0,float
25144,3528908,2015,PIB TOTAL,52949000.0,float
25151,3529005,2015,PIB TOTAL,6925440000.0,float
25158,3529104,2015,PIB TOTAL,28162000.0,float
25165,3529203,2015,PIB TOTAL,480792000.0,float
25172,3529302,2015,PIB TOTAL,3393154000.0,float
25179,3529401,2015,PIB TOTAL,11970001000.0,float
25186,3529500,2015,PIB TOTAL,188413000.0,float
25193,3529609,2015,PIB TOTAL,646643000.0,float
25200,3529658,2015,PIB TOTAL,45155000.0,float
25207,3529708,2015,PIB TOTAL,714336000.0,float
25214,3529807,2015,PIB TOTAL,144431000.0,float
25221,3529906,2015,PIB TOTAL,381287000.0,float
25228,3530003,2015,PIB TOTAL,46016000.0,float
25235,3530102,2015,PIB TOTAL,554620000.0,float
25242,3530201,2015,PIB TOTAL,748925000.0,float
25249,3530300,2015,PIB TOTAL,1678531000.0,float
25256,3530409,2015,PIB TOTAL,71670000.0,float
25263,3530508,2015,PIB TOTAL,1773303000.0,float
25270,3530607,2015,PIB TOTAL,14200700000.0,float
25277,3530706,2015,PIB TOTAL,4850322000.0,float
25284,3530805,2015,PIB TOTAL,4071108000.0,float
25291,3530904,2015,PIB TOTAL,60811000.0,float
25298,3531001,2015,PIB TOTAL,71988000.0,float
25305,3531100,2015,PIB TOTAL,862810000.0,float
25312,3531209,2015,PIB TOTAL,179719000.0,float
25319,3531308,2015,PIB TOTAL,1599188000.0,float
25326,3531407,2015,PIB TOTAL,574072000.0,float
25333,3531506,2015,PIB TOTAL,441743000.0,float
25340,3531605,2015,PIB TOTAL,82401000.0,float
25347,3531704,2015,PIB TOTAL,54239000.0,float
25354,3531803,2015,PIB TOTAL,2382924000.0,float
25361,3531902,2015,PIB TOTAL,1058652000.0,float
25368,3532009,2015,PIB TOTAL,379309000.0,float
25375,3532058,2015,PIB TOTAL,70633000.0,float
25382,3532108,2015,PIB TOTAL,53974000.0,float
25389,3532157,2015,PIB TOTAL,90275000.0,float
25396,3532207,2015,PIB TOTAL,209307000.0,float
25403,3532306,2015,PIB TOTAL,63777000.0,float
25410,3532405,2015,PIB TOTAL,296965000.0,float
25417,3532504,2015,PIB TOTAL,163815000.0,float
25424,3532603,2015,PIB TOTAL,260358000.0,float
25431,3532702,2015,PIB TOTAL,74913000.0,float
25438,3532801,2015,PIB TOTAL,92788000.0,float
25445,3532827,2015,PIB TOTAL,259437000.0,float
25452,3532843,2015,PIB TOTAL,30383000.0,float
25459,3532868,2015,PIB TOTAL,31065000.0,float
25466,3532900,2015,PIB TOTAL,279752000.0,float
25473,3533007,2015,PIB TOTAL,340554000.0,float
25480,3533106,2015,PIB TOTAL,27173000.0,float
25487,3533205,2015,PIB TOTAL,104951000.0,float
25494,3533254,2015,PIB TOTAL,45978000.0,float
25501,3533304,2015,PIB TOTAL,38410000.0,float
25508,3533403,2015,PIB TOTAL,2604137000.0,float
25515,3533502,2015,PIB TOTAL,1037124000.0,float
25522,3533601,2015,PIB TOTAL,401937000.0,float
25529,3533700,2015,PIB TOTAL,82288000.0,float
25536,3533809,2015,PIB TOTAL,83199000.0,float
25543,3533908,2015,PIB TOTAL,1736564000.0,float
25550,3534005,2015,PIB TOTAL,184069000.0,float
25557,3534104,2015,PIB TOTAL,96571000.0,float
25564,3534203,2015,PIB TOTAL,345740000.0,float
25571,3534302,2015,PIB TOTAL,1497844000.0,float
25578,3534401,2015,PIB TOTAL,65912985000.0,float
25585,3534500,2015,PIB TOTAL,67792000.0,float
25592,3534609,2015,PIB TOTAL,890735000.0,float
25599,3534708,2015,PIB TOTAL,2741653000.0,float
25606,3534757,2015,PIB TOTAL,376813000.0,float
25613,3534807,2015,PIB TOTAL,89520000.0,float
25620,3534906,2015,PIB TOTAL,173320000.0,float
25627,3535002,2015,PIB TOTAL,465102000.0,float
25634,3535101,2015,PIB TOTAL,107687000.0,float
25641,3535200,2015,PIB TOTAL,157545000.0,float
25648,3535309,2015,PIB TOTAL,566505000.0,float
25655,3535408,2015,PIB TOTAL,236961000.0,float
25662,3535507,2015,PIB TOTAL,983015000.0,float
25669,3535606,2015,PIB TOTAL,254471000.0,float
25676,3535705,2015,PIB TOTAL,193297000.0,float
25683,3535804,2015,PIB TOTAL,518175000.0,float
25690,3535903,2015,PIB TOTAL,69365000.0,float
25697,3536000,2015,PIB TOTAL,292059000.0,float
25704,3536109,2015,PIB TOTAL,237690000.0,float
25711,3536208,2015,PIB TOTAL,454612000.0,float
25718,3536257,2015,PIB TOTAL,32280000.0,float
25725,3536307,2015,PIB TOTAL,734028000.0,float
25732,3536406,2015,PIB TOTAL,501166000.0,float
25739,3536505,2015,PIB TOTAL,25492565000.0,float
25746,3536570,2015,PIB TOTAL,23392000.0,float
25753,3536604,2015,PIB TOTAL,185061000.0,float
25760,3536703,2015,PIB TOTAL,1678247000.0,float
25767,3536802,2015,PIB TOTAL,68701000.0,float
25774,3536901,2015,PIB TOTAL,45111000.0,float
25781,3537008,2015,PIB TOTAL,670463000.0,float
25788,3537107,2015,PIB TOTAL,1064223000.0,float
25795,3537156,2015,PIB TOTAL,98360000.0,float
25802,3537206,2015,PIB TOTAL,139472000.0,float
25809,3537305,2015,PIB TOTAL,1427488000.0,float
25816,3537404,2015,PIB TOTAL,744173000.0,float
25823,3537503,2015,PIB TOTAL,140156000.0,float
25830,3537602,2015,PIB TOTAL,1300632000.0,float
25837,3537701,2015,PIB TOTAL,80745000.0,float
25844,3537800,2015,PIB TOTAL,1130682000.0,float
25851,3537909,2015,PIB TOTAL,540476000.0,float
25858,3538006,2015,PIB TOTAL,6604907000.0,float
25865,3538105,2015,PIB TOTAL,276999000.0,float
25872,3538204,2015,PIB TOTAL,225992000.0,float
25879,3538303,2015,PIB TOTAL,54476000.0,float
25886,3538501,2015,PIB TOTAL,139533000.0,float
25893,3538600,2015,PIB TOTAL,439393000.0,float
25900,3538709,2015,PIB TOTAL,21294814000.0,float
25907,3538808,2015,PIB TOTAL,556479000.0,float
25914,3538907,2015,PIB TOTAL,337018000.0,float
25921,3539004,2015,PIB TOTAL,215207000.0,float
25928,3539103,2015,PIB TOTAL,294755000.0,float
25935,3539202,2015,PIB TOTAL,723194000.0,float
25942,3539301,2015,PIB TOTAL,2323690000.0,float
25949,3539400,2015,PIB TOTAL,184607000.0,float
25956,3539509,2015,PIB TOTAL,917456000.0,float
25963,3539608,2015,PIB TOTAL,227599000.0,float
25970,3539707,2015,PIB TOTAL,66285000.0,float
25977,3539806,2015,PIB TOTAL,4320707000.0,float
25984,3539905,2015,PIB TOTAL,109092000.0,float
25991,3540002,2015,PIB TOTAL,944859000.0,float
25998,3540101,2015,PIB TOTAL,56651000.0,float
26005,3540200,2015,PIB TOTAL,861290000.0,float
26012,3540259,2015,PIB TOTAL,59983000.0,float
26019,3540309,2015,PIB TOTAL,124917000.0,float
26026,3540408,2015,PIB TOTAL,72926000.0,float
26033,3540507,2015,PIB TOTAL,159428000.0,float
26040,3540606,2015,PIB TOTAL,1515774000.0,float
26047,3540705,2015,PIB TOTAL,1573237000.0,float
26054,3540754,2015,PIB TOTAL,178638000.0,float
26061,3540804,2015,PIB TOTAL,459447000.0,float
26068,3540853,2015,PIB TOTAL,26004000.0,float
26075,3540903,2015,PIB TOTAL,673950000.0,float
26082,3541000,2015,PIB TOTAL,6343860000.0,float
26089,3541059,2015,PIB TOTAL,79202000.0,float
26096,3541109,2015,PIB TOTAL,68974000.0,float
26103,3541208,2015,PIB TOTAL,233714000.0,float
26110,3541307,2015,PIB TOTAL,982548000.0,float
26117,3541406,2015,PIB TOTAL,6955500000.0,float
26124,3541505,2015,PIB TOTAL,680308000.0,float
26131,3541604,2015,PIB TOTAL,2393768000.0,float
26138,3541653,2015,PIB TOTAL,94688000.0,float
26145,3541703,2015,PIB TOTAL,392678000.0,float
26152,3541802,2015,PIB TOTAL,394783000.0,float
26159,3541901,2015,PIB TOTAL,212539000.0,float
26166,3542008,2015,PIB TOTAL,127087000.0,float
26173,3542107,2015,PIB TOTAL,256749000.0,float
26180,3542206,2015,PIB TOTAL,980936000.0,float
26187,3542305,2015,PIB TOTAL,51359000.0,float
26194,3542404,2015,PIB TOTAL,573525000.0,float
26201,3542503,2015,PIB TOTAL,97308000.0,float
26208,3542602,2015,PIB TOTAL,1694494000.0,float
26215,3542701,2015,PIB TOTAL,152703000.0,float
26222,3542800,2015,PIB TOTAL,41826000.0,float
26229,3542909,2015,PIB TOTAL,208733000.0,float
26236,3543006,2015,PIB TOTAL,371949000.0,float
26243,3543105,2015,PIB TOTAL,73508000.0,float
26250,3543204,2015,PIB TOTAL,122279000.0,float
26257,3543238,2015,PIB TOTAL,34014000.0,float
26264,3543253,2015,PIB TOTAL,180101000.0,float
26271,3543303,2015,PIB TOTAL,2868177000.0,float
26278,3543402,2015,PIB TOTAL,27735074000.0,float
26285,3543501,2015,PIB TOTAL,54870000.0,float
26292,3543600,2015,PIB TOTAL,91796000.0,float
26299,3543709,2015,PIB TOTAL,156339000.0,float
26306,3543808,2015,PIB TOTAL,222528000.0,float
26313,3543907,2015,PIB TOTAL,8436397000.0,float
26320,3544004,2015,PIB TOTAL,1049249000.0,float
26327,3544103,2015,PIB TOTAL,535172000.0,float
26334,3544202,2015,PIB TOTAL,166744000.0,float
26341,3544251,2015,PIB TOTAL,1709345000.0,float
26348,3544301,2015,PIB TOTAL,258693000.0,float
26355,3544400,2015,PIB TOTAL,48794000.0,float
26362,3544509,2015,PIB TOTAL,58602000.0,float
26369,3544608,2015,PIB TOTAL,95813000.0,float
26376,3544707,2015,PIB TOTAL,37762000.0,float
26383,3544806,2015,PIB TOTAL,104285000.0,float
26390,3544905,2015,PIB TOTAL,284637000.0,float
26397,3545001,2015,PIB TOTAL,192109000.0,float
26404,3545100,2015,PIB TOTAL,60355000.0,float
26411,3545159,2015,PIB TOTAL,186580000.0,float
26418,3545209,2015,PIB TOTAL,5878916000.0,float
26425,3545308,2015,PIB TOTAL,1208703000.0,float
26432,3545407,2015,PIB TOTAL,189989000.0,float
26439,3545506,2015,PIB TOTAL,437841000.0,float
26446,3545605,2015,PIB TOTAL,280936000.0,float
26453,3545704,2015,PIB TOTAL,161077000.0,float
26460,3545803,2015,PIB TOTAL,5042906000.0,float
26467,3546009,2015,PIB TOTAL,252154000.0,float
26474,3546108,2015,PIB TOTAL,43345000.0,float
26481,3546207,2015,PIB TOTAL,123732000.0,float
26488,3546256,2015,PIB TOTAL,37777000.0,float
26495,3546306,2015,PIB TOTAL,419195000.0,float
26502,3546405,2015,PIB TOTAL,1676316000.0,float
26509,3546504,2015,PIB TOTAL,80365000.0,float
26516,3546603,2015,PIB TOTAL,927540000.0,float
26523,3546702,2015,PIB TOTAL,1309944000.0,float
26530,3546801,2015,PIB TOTAL,1465098000.0,float
26537,3546900,2015,PIB TOTAL,93816000.0,float
26544,3547007,2015,PIB TOTAL,110209000.0,float
26551,3547106,2015,PIB TOTAL,49296000.0,float
26558,3547205,2015,PIB TOTAL,26333000.0,float
26565,3547304,2015,PIB TOTAL,8021234000.0,float
26572,3547403,2015,PIB TOTAL,49798000.0,float
26579,3547502,2015,PIB TOTAL,594463000.0,float
26586,3547601,2015,PIB TOTAL,684378000.0,float
26593,3547650,2015,PIB TOTAL,22990000.0,float
26600,3547700,2015,PIB TOTAL,380531000.0,float
26607,3547809,2015,PIB TOTAL,25386941000.0,float
26614,3547908,2015,PIB TOTAL,122952000.0,float
26621,3548005,2015,PIB TOTAL,796461000.0,float
26628,3548054,2015,PIB TOTAL,294985000.0,float
26635,3548104,2015,PIB TOTAL,128911000.0,float
26642,3548203,2015,PIB TOTAL,91568000.0,float
26649,3548302,2015,PIB TOTAL,30992000.0,float
26656,3548401,2015,PIB TOTAL,56832000.0,float
26663,3548500,2015,PIB TOTAL,20049770000.0,float
26670,3548609,2015,PIB TOTAL,172832000.0,float
26677,3548708,2015,PIB TOTAL,42013775000.0,float
26684,3548807,2015,PIB TOTAL,13426306000.0,float
26691,3548906,2015,PIB TOTAL,9948806000.0,float
26698,3549003,2015,PIB TOTAL,39060000.0,float
26705,3549102,2015,PIB TOTAL,2660183000.0,float
26712,3549201,2015,PIB TOTAL,32861000.0,float
26719,3549250,2015,PIB TOTAL,30283000.0,float
26726,3549300,2015,PIB TOTAL,39726000.0,float
26733,3549409,2015,PIB TOTAL,1370163000.0,float
26740,3549508,2015,PIB TOTAL,115019000.0,float
26747,3549607,2015,PIB TOTAL,44873000.0,float
26754,3549706,2015,PIB TOTAL,1650226000.0,float
26761,3549805,2015,PIB TOTAL,15046985000.0,float
26768,3549904,2015,PIB TOTAL,33889622000.0,float
26775,3549953,2015,PIB TOTAL,203530000.0,float
26782,3550001,2015,PIB TOTAL,142184000.0,float
26789,3550100,2015,PIB TOTAL,1002815000.0,float
26796,3550209,2015,PIB TOTAL,576182000.0,float
26803,3550308,2015,PIB TOTAL,653646991000.0,float
26810,3550407,2015,PIB TOTAL,605306000.0,float
26817,3550506,2015,PIB TOTAL,154774000.0,float
26824,3550605,2015,PIB TOTAL,2396763000.0,float
26831,3550704,2015,PIB TOTAL,3410021000.0,float
26838,3550803,2015,PIB TOTAL,290139000.0,float
26845,3550902,2015,PIB TOTAL,415668000.0,float
26852,3551009,2015,PIB TOTAL,5020753000.0,float
26859,3551108,2015,PIB TOTAL,132428000.0,float
26866,3551207,2015,PIB TOTAL,53470000.0,float
26873,3551306,2015,PIB TOTAL,747915000.0,float
26880,3551405,2015,PIB TOTAL,125970000.0,float
26887,3551504,2015,PIB TOTAL,808599000.0,float
26894,3551603,2015,PIB TOTAL,631014000.0,float
26901,3551702,2015,PIB TOTAL,4864178000.0,float
26908,3551801,2015,PIB TOTAL,242414000.0,float
26915,3551900,2015,PIB TOTAL,542572000.0,float
26922,3552007,2015,PIB TOTAL,60268000.0,float
26929,3552106,2015,PIB TOTAL,691598000.0,float
26936,3552205,2015,PIB TOTAL,30783531000.0,float
26943,3552304,2015,PIB TOTAL,240520000.0,float
26950,3552403,2015,PIB TOTAL,12258170000.0,float
26957,3552502,2015,PIB TOTAL,9034329000.0,float
26964,3552551,2015,PIB TOTAL,264650000.0,float
26971,3552601,2015,PIB TOTAL,233544000.0,float
26978,3552700,2015,PIB TOTAL,196503000.0,float
26985,3552809,2015,PIB TOTAL,7897042000.0,float
26992,3552908,2015,PIB TOTAL,113298000.0,float
26999,3553005,2015,PIB TOTAL,178402000.0,float
27006,3553104,2015,PIB TOTAL,70592000.0,float
27013,3553203,2015,PIB TOTAL,86316000.0,float
27020,3553302,2015,PIB TOTAL,449151000.0,float
27027,3553401,2015,PIB TOTAL,1096135000.0,float
27034,3553500,2015,PIB TOTAL,146940000.0,float
27041,3553609,2015,PIB TOTAL,271146000.0,float
27048,3553658,2015,PIB TOTAL,26614000.0,float
27055,3553708,2015,PIB TOTAL,1204427000.0,float
27062,3553807,2015,PIB TOTAL,527345000.0,float
27069,3553856,2015,PIB TOTAL,175202000.0,float
27076,3553906,2015,PIB TOTAL,87764000.0,float
27083,3553955,2015,PIB TOTAL,1005987000.0,float
27090,3554003,2015,PIB TOTAL,3473321000.0,float
27097,3554102,2015,PIB TOTAL,14309023000.0,float
27104,3554201,2015,PIB TOTAL,76810000.0,float
27111,3554300,2015,PIB TOTAL,972213000.0,float
27118,3554409,2015,PIB TOTAL,110589000.0,float
27125,3554508,2015,PIB TOTAL,1687299000.0,float
27132,3554607,2015,PIB TOTAL,45419000.0,float
27139,3554656,2015,PIB TOTAL,22391000.0,float
27146,3554706,2015,PIB TOTAL,175421000.0,float
27153,3554755,2015,PIB TOTAL,32111000.0,float
27160,3554805,2015,PIB TOTAL,621551000.0,float
27167,3554904,2015,PIB TOTAL,86192000.0,float
27174,3554953,2015,PIB TOTAL,110171000.0,float
27181,3555000,2015,PIB TOTAL,1560843000.0,float
27188,3555109,2015,PIB TOTAL,248675000.0,float
27195,3555208,2015,PIB TOTAL,31834000.0,float
27202,3555307,2015,PIB TOTAL,41047000.0,float
27209,3555356,2015,PIB TOTAL,480452000.0,float
27216,3555406,2015,PIB TOTAL,1714671000.0,float
27223,3555505,2015,PIB TOTAL,62929000.0,float
27230,3555604,2015,PIB TOTAL,254361000.0,float
27237,3555703,2015,PIB TOTAL,40753000.0,float
27244,3555802,2015,PIB TOTAL,159267000.0,float
27251,3555901,2015,PIB TOTAL,31936000.0,float
27258,3556008,2015,PIB TOTAL,284960000.0,float
27265,3556107,2015,PIB TOTAL,368144000.0,float
27272,3556206,2015,PIB TOTAL,5027790000.0,float
27279,3556305,2015,PIB TOTAL,980717000.0,float
27286,3556354,2015,PIB TOTAL,103542000.0,float
27293,3556404,2015,PIB TOTAL,835539000.0,float
27300,3556453,2015,PIB TOTAL,1907523000.0,float
27307,3556503,2015,PIB TOTAL,2280469000.0,float
27314,3556602,2015,PIB TOTAL,125256000.0,float
27321,3556701,2015,PIB TOTAL,7147070000.0,float
27328,3556800,2015,PIB TOTAL,266496000.0,float
27335,3556909,2015,PIB TOTAL,310649000.0,float
27342,3556958,2015,PIB TOTAL,27726000.0,float
27349,3557006,2015,PIB TOTAL,4495059000.0,float
27356,3557105,2015,PIB TOTAL,2523333000.0,float
27363,3557154,2015,PIB TOTAL,70880000.0,float
27370,3557204,2015,PIB TOTAL,181707000.0,float
27377,3557303,2015,PIB TOTAL,214116000.0,float
27384,4100103,2015,PIB TOTAL,147505000.0,float
27391,4100202,2015,PIB TOTAL,169775000.0,float
27398,4100301,2015,PIB TOTAL,154767000.0,float
27405,4100400,2015,PIB TOTAL,1260049000.0,float
27412,4100459,2015,PIB TOTAL,63751000.0,float
27419,4100509,2015,PIB TOTAL,288689000.0,float
27426,4100608,2015,PIB TOTAL,265428000.0,float
27433,4100707,2015,PIB TOTAL,241768000.0,float
27440,4100806,2015,PIB TOTAL,224417000.0,float
27447,4100905,2015,PIB TOTAL,89925000.0,float
27454,4101002,2015,PIB TOTAL,488211000.0,float
27461,4101051,2015,PIB TOTAL,72068000.0,float
27468,4101101,2015,PIB TOTAL,605559000.0,float
27475,4101150,2015,PIB TOTAL,81907000.0,float
27482,4101200,2015,PIB TOTAL,384100000.0,float
27489,4101309,2015,PIB TOTAL,161022000.0,float
27496,4101408,2015,PIB TOTAL,2904813000.0,float
27503,4101507,2015,PIB TOTAL,3886217000.0,float
27510,4101606,2015,PIB TOTAL,1032059000.0,float
27517,4101655,2015,PIB TOTAL,94921000.0,float
27524,4101705,2015,PIB TOTAL,426157000.0,float
27531,4101804,2015,PIB TOTAL,13951904000.0,float
27538,4101853,2015,PIB TOTAL,75592000.0,float
27545,4101903,2015,PIB TOTAL,412397000.0,float
27552,4102000,2015,PIB TOTAL,994455000.0,float
27559,4102109,2015,PIB TOTAL,595831000.0,float
27566,4102208,2015,PIB TOTAL,114163000.0,float
27573,4102307,2015,PIB TOTAL,613731000.0,float
27580,4102406,2015,PIB TOTAL,598768000.0,float
27587,4102505,2015,PIB TOTAL,194859000.0,float
27594,4102604,2015,PIB TOTAL,229174000.0,float
27601,4102703,2015,PIB TOTAL,74864000.0,float
27608,4102752,2015,PIB TOTAL,60393000.0,float
27615,4102802,2015,PIB TOTAL,431478000.0,float
27622,4102901,2015,PIB TOTAL,269940000.0,float
27629,4103008,2015,PIB TOTAL,160847000.0,float
27636,4103024,2015,PIB TOTAL,70303000.0,float
27643,4103040,2015,PIB TOTAL,155873000.0,float
27650,4103057,2015,PIB TOTAL,117724000.0,float
27657,4103107,2015,PIB TOTAL,177597000.0,float
27664,4103156,2015,PIB TOTAL,61691000.0,float
27671,4103206,2015,PIB TOTAL,103723000.0,float
27678,4103222,2015,PIB TOTAL,149172000.0,float
27685,4103305,2015,PIB TOTAL,164098000.0,float
27692,4103354,2015,PIB TOTAL,163009000.0,float
27699,4103370,2015,PIB TOTAL,148108000.0,float
27706,4103404,2015,PIB TOTAL,52471000.0,float
27713,4103453,2015,PIB TOTAL,1365550000.0,float
27720,4103479,2015,PIB TOTAL,72533000.0,float
27727,4103503,2015,PIB TOTAL,120796000.0,float
27734,4103602,2015,PIB TOTAL,589218000.0,float
27741,4103701,2015,PIB TOTAL,3539675000.0,float
27748,4103800,2015,PIB TOTAL,166485000.0,float
27755,4103909,2015,PIB TOTAL,374955000.0,float
27762,4103958,2015,PIB TOTAL,73945000.0,float
27769,4104006,2015,PIB TOTAL,1098862000.0,float
27776,4104055,2015,PIB TOTAL,143406000.0,float
27783,4104105,2015,PIB TOTAL,157571000.0,float
27790,4104204,2015,PIB TOTAL,3589719000.0,float
27797,4104253,2015,PIB TOTAL,322801000.0,float
27804,4104303,2015,PIB TOTAL,3083062000.0,float
27811,4104402,2015,PIB TOTAL,263338000.0,float
27818,4104428,2015,PIB TOTAL,407821000.0,float
27825,4104451,2015,PIB TOTAL,193972000.0,float
27832,4104501,2015,PIB TOTAL,487421000.0,float
27839,4104600,2015,PIB TOTAL,1008233000.0,float
27846,4104659,2015,PIB TOTAL,1185436000.0,float
27853,4104709,2015,PIB TOTAL,296823000.0,float
27860,4104808,2015,PIB TOTAL,10128220000.0,float
27867,4104907,2015,PIB TOTAL,2261326000.0,float
27874,4105003,2015,PIB TOTAL,222534000.0,float
27881,4105102,2015,PIB TOTAL,177064000.0,float
27888,4105201,2015,PIB TOTAL,232100000.0,float
27895,4105300,2015,PIB TOTAL,495293000.0,float
27902,4105409,2015,PIB TOTAL,509871000.0,float
27909,4105508,2015,PIB TOTAL,2344638000.0,float
27916,4105607,2015,PIB TOTAL,287770000.0,float
27923,4105706,2015,PIB TOTAL,412723000.0,float
27930,4105805,2015,PIB TOTAL,4393213000.0,float
27937,4105904,2015,PIB TOTAL,590482000.0,float
27944,4106001,2015,PIB TOTAL,159247000.0,float
27951,4106100,2015,PIB TOTAL,87991000.0,float
27958,4106209,2015,PIB TOTAL,302771000.0,float
27965,4106308,2015,PIB TOTAL,574669000.0,float
27972,4106407,2015,PIB TOTAL,1375904000.0,float
27979,4106456,2015,PIB TOTAL,149912000.0,float
27986,4106506,2015,PIB TOTAL,565710000.0,float
27993,4106555,2015,PIB TOTAL,59574000.0,float
28000,4106571,2015,PIB TOTAL,101584000.0,float
28007,4106605,2015,PIB TOTAL,598793000.0,float
28014,4106704,2015,PIB TOTAL,142848000.0,float
28021,4106803,2015,PIB TOTAL,295276000.0,float
28028,4106852,2015,PIB TOTAL,98799000.0,float
28035,4106902,2015,PIB TOTAL,83856186000.0,float
28042,4107009,2015,PIB TOTAL,195880000.0,float
28049,4107108,2015,PIB TOTAL,251994000.0,float
28056,4107124,2015,PIB TOTAL,44941000.0,float
28063,4107157,2015,PIB TOTAL,96796000.0,float
28070,4107207,2015,PIB TOTAL,1311221000.0,float
28077,4107256,2015,PIB TOTAL,442172000.0,float
28084,4107306,2015,PIB TOTAL,135021000.0,float
28091,4107405,2015,PIB TOTAL,180359000.0,float
28098,4107504,2015,PIB TOTAL,388134000.0,float
28105,4107520,2015,PIB TOTAL,34231000.0,float
28112,4107538,2015,PIB TOTAL,198241000.0,float
28119,4107546,2015,PIB TOTAL,96062000.0,float
28126,4107553,2015,PIB TOTAL,125667000.0,float
28133,4107603,2015,PIB TOTAL,362350000.0,float
28140,4107652,2015,PIB TOTAL,1758886000.0,float
28147,4107702,2015,PIB TOTAL,119161000.0,float
28154,4107736,2015,PIB TOTAL,134957000.0,float
28161,4107751,2015,PIB TOTAL,126180000.0,float
28168,4107801,2015,PIB TOTAL,148255000.0,float
28175,4107850,2015,PIB TOTAL,97819000.0,float
